"GEO_ID","NAME","B25070_001E","B25070_001M","B25070_002E","B25070_002M","B25070_003E","B25070_003M","B25070_004E","B25070_004M","B25070_005E","B25070_005M","B25070_006E","B25070_006M","B25070_007E","B25070_007M","B25070_008E","B25070_008M","B25070_009E","B25070_009M","B25070_010E","B25070_010M","B25070_011E","B25070_011M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Less than 10.0 percent","Margin of Error!!Total!!Less than 10.0 percent","Estimate!!Total!!10.0 to 14.9 percent","Margin of Error!!Total!!10.0 to 14.9 percent","Estimate!!Total!!15.0 to 19.9 percent","Margin of Error!!Total!!15.0 to 19.9 percent","Estimate!!Total!!20.0 to 24.9 percent","Margin of Error!!Total!!20.0 to 24.9 percent","Estimate!!Total!!25.0 to 29.9 percent","Margin of Error!!Total!!25.0 to 29.9 percent","Estimate!!Total!!30.0 to 34.9 percent","Margin of Error!!Total!!30.0 to 34.9 percent","Estimate!!Total!!35.0 to 39.9 percent","Margin of Error!!Total!!35.0 to 39.9 percent","Estimate!!Total!!40.0 to 49.9 percent","Margin of Error!!Total!!40.0 to 49.9 percent","Estimate!!Total!!50.0 percent or more","Margin of Error!!Total!!50.0 percent or more","Estimate!!Total!!Not computed","Margin of Error!!Total!!Not computed"
"1400000US36047017500","Census Tract 175, Kings County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1400000US36047017600","Census Tract 176, Kings County, New York","457","68","4","8","73","47","53","38","34","20","48","37","31","27","21","26","11","12","155","51","27","22"
"1400000US36047017700","Census Tract 177, Kings County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1400000US36047017800","Census Tract 178, Kings County, New York","605","70","22","26","75","53","72","43","59","39","39","34","92","53","24","28","18","18","177","55","27","22"
"1400000US36047017900","Census Tract 179, Kings County, New York","1175","111","90","52","68","58","111","62","239","98","134","62","130","66","29","31","68","51","248","84","58","62"
"1400000US36047018000","Census Tract 180, Kings County, New York","627","120","12","21","81","56","80","41","13","22","46","69","80","65","9","19","48","46","221","88","37","31"
"1400000US36047018100","Census Tract 181, Kings County, New York","1199","185","43","39","157","99","121","66","299","127","116","79","82","64","104","84","105","91","141","87","31","35"
"1400000US36047018200","Census Tract 182, Kings County, New York","735","90","50","49","61","39","72","54","45","37","19","25","51","44","38","41","76","48","251","91","72","48"
"1400000US36047018300","Census Tract 183, Kings County, New York","903","104","43","28","66","40","206","71","181","82","91","53","32","25","56","38","73","45","124","75","31","34"
"1400000US36047018400","Census Tract 184, Kings County, New York","245","59","9","11","29","27","17","26","31","26","16","26","31","29","0","11","23","20","60","28","29","19"
"1400000US36047018501","Census Tract 185.01, Kings County, New York","1695","89","132","76","93","71","177","97","292","124","320","117","156","84","154","88","61","53","252","94","58","42"
"1400000US36047018600","Census Tract 186, Kings County, New York","292","65","0","11","34","28","38","25","8","9","12","13","4","7","38","27","42","35","87","37","29","37"
"1400000US36047018700","Census Tract 187, Kings County, New York","502","69","27","17","12","13","39","25","79","32","69","36","51","34","24","24","22","23","106","45","73","44"
"1400000US36047018800","Census Tract 188, Kings County, New York","476","85","0","11","10","11","137","61","33","30","35","32","37","37","47","38","41","28","131","53","5","8"
"1400000US36047019000","Census Tract 190, Kings County, New York","991","132","22","22","75","39","86","61","108","72","137","87","99","64","25","31","33","28","369","114","37","38"
"1400000US36047019100","Census Tract 191, Kings County, New York","689","122","12","18","37","29","86","67","164","82","52","34","9","13","66","48","68","47","186","81","9","14"
"1400000US36047019200","Census Tract 192, Kings County, New York","508","85","0","11","14","20","31","31","27","29","44","37","91","56","28","36","73","50","150","55","50","44"
"1400000US36047019300","Census Tract 193, Kings County, New York","1089","212","85","78","35","41","120","74","125","115","112","90","65","56","31","39","44","43","350","159","122","98"
"1400000US36047019400","Census Tract 194, Kings County, New York","850","103","17","19","38","38","163","90","32","40","58","63","58","62","39","44","82","63","327","97","36","29"
"1400000US36047019500","Census Tract 195, Kings County, New York","990","134","9","15","90","58","113","76","124","62","120","75","133","70","82","50","87","54","150","78","82","60"
"1400000US36047019600","Census Tract 196, Kings County, New York","1004","156","23","21","66","61","127","74","16","19","52","58","146","94","0","11","141","80","405","127","28","24"
"1400000US36047019700","Census Tract 197, Kings County, New York","881","134","34","43","84","50","159","77","64","59","98","67","88","60","74","54","50","34","198","91","32","47"
"1400000US36047019800","Census Tract 198, Kings County, New York","341","78","3","8","0","11","43","33","16","14","54","38","43","37","19","16","39","38","54","33","70","43"
"1400000US36047019900","Census Tract 199, Kings County, New York","1227","119","65","57","109","59","143","74","152","68","175","85","167","84","39","39","106","63","252","80","19","21"
"1400000US36047020000","Census Tract 200, Kings County, New York","369","78","12","13","26","32","33","30","49","32","45","38","22","30","0","11","37","36","113","59","32","20"
"1400000US36047020100","Census Tract 201, Kings County, New York","1120","139","18","20","139","76","190","82","213","76","111","66","110","49","78","51","51","34","180","67","30","38"
"1400000US36047020200","Census Tract 202, Kings County, New York","219","61","0","11","21","22","57","42","15","14","20","26","6","10","20","25","0","11","59","35","21","25"
"1400000US36047020300","Census Tract 203, Kings County, New York","435","52","6","8","45","32","96","38","59","29","27","19","26","24","46","29","38","29","80","35","12","19"
"1400000US36047020400","Census Tract 204, Kings County, New York","167","62","0","11","40","30","14","21","4","7","6","9","0","11","0","11","24","27","25","24","54","38"
"1400000US36047020500","Census Tract 205, Kings County, New York","901","93","29","24","97","58","142","80","99","55","138","72","56","35","40","29","104","72","187","82","9","14"
"1400000US36047020600","Census Tract 206, Kings County, New York","346","79","0","11","11","12","69","44","94","51","42","34","5","7","15","19","15","15","92","57","3","5"
"1400000US36047020700","Census Tract 207, Kings County, New York","1294","137","48","46","37","37","343","113","272","120","121","73","0","11","31","35","135","100","287","143","20","32"
"1400000US36047020800","Census Tract 208, Kings County, New York","487","116","8","13","27","27","11","16","123","88","0","11","16","23","31","38","67","56","174","75","30","32"
"1400000US36047021000","Census Tract 210, Kings County, New York","977","122","38","31","47","40","56","40","89","55","73","53","43","30","39","37","168","92","391","103","33","35"
"1400000US36047021100","Census Tract 211, Kings County, New York","582","65","16","15","43","33","37","25","77","40","143","56","66","40","55","40","18","20","123","46","4","6"
"1400000US36047021200","Census Tract 212, Kings County, New York","1045","105","34","30","29","33","112","62","91","58","121","70","40","44","0","11","73","56","517","118","28","25"
"1400000US36047021300","Census Tract 213, Kings County, New York","1922","73","41","31","135","58","215","74","200","87","152","86","165","83","106","69","275","116","512","141","121","90"
"1400000US36047021400","Census Tract 214, Kings County, New York","357","56","29","25","35","31","41","36","12","13","47","34","16","19","0","11","51","35","114","57","12","13"
"1400000US36047021500","Census Tract 215, Kings County, New York","1744","202","138","121","158","104","164","101","217","90","180","100","172","100","123","95","158","85","398","139","36","46"
"1400000US36047021600","Census Tract 216, Kings County, New York","638","82","0","11","4","10","71","66","73","59","0","11","51","50","103","61","31","27","272","93","33","31"
"1400000US36047021700","Census Tract 217, Kings County, New York","1529","84","45","46","297","89","169","82","181","82","222","86","126","75","54","42","38","40","309","78","88","56"
"1400000US36047021800","Census Tract 218, Kings County, New York","510","102","0","11","0","11","0","11","0","11","30","37","14","25","60","53","35","39","351","112","20","33"
"1400000US36047021900","Census Tract 219, Kings County, New York","1298","111","115","70","131","57","148","68","116","61","194","70","61","41","32","22","119","63","352","90","30","34"
"1400000US36047022000","Census Tract 220, Kings County, New York","891","129","20","21","32","49","23","26","60","47","33","32","76","71","51","66","35","32","508","124","53","48"
"1400000US36047022100","Census Tract 221, Kings County, New York","1395","109","95","53","136","76","172","76","96","55","143","90","178","91","116","74","76","56","365","96","18","30"
"1400000US36047022200","Census Tract 222, Kings County, New York","823","105","15","16","0","11","46","41","66","48","42","44","31","37","72","60","29","34","497","109","25","21"
"1400000US36047022400","Census Tract 224, Kings County, New York","1007","109","54","52","42","47","114","82","65","53","31","32","58","42","68","54","98","63","422","131","55","55"
"1400000US36047022600","Census Tract 226, Kings County, New York","464","67","0","11","9","10","48","36","49","33","30","25","0","11","68","49","61","49","188","78","11","12"
"1400000US36047022700","Census Tract 227, Kings County, New York","1219","125","14","18","136","77","236","85","100","57","174","80","101","62","78","50","95","55","205","97","80","53"
"1400000US36047022800","Census Tract 228, Kings County, New York","553","85","16","27","6","10","20","17","14","14","60","48","38","42","16","24","68","44","268","80","47","38"
"1400000US36047022900","Census Tract 229, Kings County, New York","1437","121","16","23","34","28","89","54","195","74","312","103","84","52","164","88","48","46","399","133","96","51"
"1400000US36047023000","Census Tract 230, Kings County, New York","740","101","54","50","9","15","68","56","69","47","64","47","41","41","0","11","42","30","351","99","42","47"
"1400000US36047023100","Census Tract 231, Kings County, New York","1007","106","31","28","118","73","162","66","76","56","215","94","73","53","58","44","93","47","156","73","25","31"
"1400000US36047023200","Census Tract 232, Kings County, New York","870","155","26","31","20","22","72","79","47","34","43","36","120","70","39","50","21","22","448","127","34","53"
"1400000US36047023300","Census Tract 233, Kings County, New York","1688","138","172","74","32","34","186","87","221","91","201","74","246","95","142","98","95","55","370","117","23","21"
"1400000US36047023400","Census Tract 234, Kings County, New York","1008","129","22","32","19","23","16","19","106","66","38","28","90","66","29","27","64","46","591","128","33","32"
"1400000US36047023500","Census Tract 235, Kings County, New York","991","113","35","28","47","37","122","62","78","57","41","40","77","49","48","47","106","62","393","113","44","39"
"1400000US36047023600","Census Tract 236, Kings County, New York","1402","124","19","21","36","27","31","28","50","34","83","55","136","83","92","62","46","34","852","124","57","39"
"1400000US36047023800","Census Tract 238, Kings County, New York","802","113","0","11","44","42","32","34","40","44","19","29","0","11","33","34","69","37","488","107","77","53"
"1400000US36047024000","Census Tract 240, Kings County, New York","996","130","10","17","42","34","41","31","21","24","35","32","18","21","93","66","141","64","500","153","95","73"
"1400000US36047024100","Census Tract 241, Kings County, New York","836","92","7","15","40","33","76","43","140","70","75","52","120","74","41","31","43","33","270","95","24","32"
